annee,region,culture,saison,temperature_C,precipitations_mm,humidite_pct,rayonnement_MJm2,etp_mmd,usage_terres_pct,stress_ecologique_idx,type_sol,ph_sol,matiere_organique_pct,N_kgha,P_kgha,K_kgha,irrigation,pratique_agricole,altitude_m,superficie_ha,rendement_tha,NK_ratio,NP_ratio,NPK_total,indice_aridite,bilan_hydrique,temp_x_humidite,region_encoded,culture_encoded,saison_encoded,type_sol_encoded,irrigation_encoded,pratique_agricole_encoded
2010,Nord-Ouest,pomme_de_terre,petite_saison_pluies,26.69,1816.14,74.39,22.11,5.14,74.86,50.19,ferrallitique_rouge,6.29,1.88,149.54,71.85,293.83,goutte-à-goutte,améliorée,2623.9,4.57,1.95,0.5072075433300546,2.0527110501029515,515.22,1.032446591897157,-59.95999999999981,19.854691,6,18,1,6,1,0
2017,Ouest,café_arabica,saison_sèche,11.29,2079.48,80.01,14.84,5.14,66.16,14.33,ferrallitique_rouge,5.78,3.23,90.12,28.66,107.26,pluviale,biologique,1271.3,0.1,0.53,0.8324404212082025,3.038435603506406,226.04000000000002,0.9017630546796892,203.3800000000001,9.033129,7,5,3,6,4,1
2009,Sud-Ouest,palmier_à_huile,petite_saison_sèche,25.45,2894.45,79.67,18.01,4.4,54.29,45.61,alluvial,5.58,1.13,106.03,33.06,179.95,aspersion,conventionnelle,112.5,2.52,8.17,0.5859629731970158,3.1130358191426892,319.03999999999996,0.5546633511198605,1288.4499999999996,20.276015,9,15,2,0,0,2
2023,Extrême-Nord,oignon,saison_sèche,31.26,601.81,38.89,10.28,5.72,75.01,39.48,halomorphe,6.75,1.71,92.12,76.99,125.34,goutte-à-goutte,conventionnelle,410.7,5.67,2.6,0.7291435808136774,1.1811770739838443,294.45000000000005,3.4634461936596934,-1485.9899999999998,12.157014000000002,3,14,3,7,1,2
2014,Sud,bananier,saison_sèche,25.54,1793.27,93.7,19.57,4.39,74.91,58.11,sableux_forestier,5.49,3.71,201.01,50.33,296.8,non_irriguée,conventionnelle,720.8,3.87,10.46,0.6749832102081934,3.9160335086693943,548.14,0.8930372797850936,190.92000000000007,23.930979999999998,8,2,3,13,3,2
2005,Sud-Ouest,cacaotier,petite_saison_pluies,24.85,3095.26,86.94,21.85,3.7,71.04,67.83,alluvial,5.83,6.05,106.82,41.42,112.88,aspersion,traditionnelle,180.9,2.03,0.49,0.9380049174569722,2.518151815181518,261.12,0.4361713809563796,1744.7600000000002,21.60459,9,4,1,0,0,4
2015,Extrême-Nord,coton,petite_saison_sèche,29.7,752.25,37.98,20.99,6.74,48.6,44.59,sableux,5.46,4.51,57.34,20.5,37.25,goutte-à-goutte,intégrée,547.6,2.03,0.67,1.4990849673202615,2.6669767441860466,115.09,3.265980750082974,-1707.85,11.280059999999999,3,7,2,11,1,3
2009,Centre,ananas,grande_saison_pluies,23.25,1583.6,80.5,16.75,2.7,55.85,43.95,alluvial,5.62,4.63,94.62,25.0,229.69,gravitaire,traditionnelle,713.9,4.12,31.69,0.41016082188217956,3.6392307692307693,349.31,0.6219235138205227,598.0999999999998,18.71625,1,0,0,0,2,4
2006,Centre,maïs,grande_saison_pluies,26.55,1503.26,88.81,24.04,4.54,41.51,41.27,alluvial,6.22,2.34,87.79,63.5,92.46,non_irriguée,biologique,714.9,1.36,1.56,0.939332334688637,1.3610852713178296,243.75,1.1016047757701461,-153.83999999999992,23.579055000000004,1,11,0,0,3,1
2022,Adamaoua,haricot,petite_saison_sèche,22.61,1144.96,75.75,17.86,5.29,82.11,53.11,brun_eutrophe,6.48,1.03,19.99,31.05,45.33,non_irriguée,intégrée,1480.4,0.82,0.17,0.4314698899201381,0.6237129485179407,96.37,1.6849191943872386,-785.8899999999999,17.127075,0,8,2,2,3,3
2007,Nord,tomate,saison_sèche,37.01,884.3,31.52,22.76,4.23,42.51,48.26,vertisol,5.84,5.49,85.95,68.28,170.46,non_irriguée,traditionnelle,264.9,2.25,8.95,0.5012830980986819,1.2406177829099307,324.69000000000005,1.743985089800068,-659.6500000000001,11.665552,5,23,3,14,3,4
2003,Nord,oignon,saison_sèche,31.73,914.12,40.33,18.73,5.5,60.95,12.94,brun_subaride,6.64,3.16,91.35,64.0,171.77,aspersion,conventionnelle,300.7,0.1,3.54,0.5287376280604271,1.4053846153846152,327.12,2.193701372497596,-1093.38,12.796709,5,14,3,3,0,2
2011,Ouest,tomate,saison_sèche,20.83,1693.09,66.61,17.76,3.93,58.78,14.92,andosolique,5.39,4.25,120.65,55.8,162.7,non_irriguée,intégrée,1809.2,4.64,7.51,0.7370189370800245,2.1241197183098595,339.15,0.846737776623438,258.6399999999999,13.874862999999998,7,23,3,1,3,3
2010,Centre,manioc,grande_saison_pluies,30.89,1635.96,73.15,8.0,3.31,41.55,44.97,hydromorphe,5.97,2.77,62.84,14.56,133.33,goutte-à-goutte,traditionnelle,678.7,0.64,6.32,0.46780317129457305,4.038560411311054,210.73000000000002,0.7380449125207702,427.80999999999995,22.596035,1,10,0,8,1,4
2003,Nord-Ouest,pomme_de_terre,petite_saison_sèche,18.91,1818.56,63.28,18.61,3.99,40.62,38.69,ferrallitique_rouge,5.82,2.65,134.65,86.28,217.55,non_irriguée,traditionnelle,1566.5,1.1,8.55,0.616106154198124,1.542736021998167,438.48,0.8003858075578713,362.2099999999998,11.966248,6,18,2,6,3,4
2019,Nord-Ouest,riz,saison_sèche,22.94,1113.7,76.8,13.95,5.3,51.25,39.74,limon-argileux,4.79,3.81,96.26,45.09,95.98,pluviale,intégrée,1340.1,1.24,2.09,0.9925757888224376,2.088522456064222,237.33000000000004,1.7354445142190724,-820.8,17.61792,6,19,3,9,4,3
2003,Extrême-Nord,sorgho,grande_saison_pluies,29.39,291.45,37.38,22.49,5.79,44.01,39.86,vertisol,6.2,1.87,59.41,32.1,27.87,pluviale,intégrée,242.8,2.55,1.71,2.057845514374783,1.7948640483383684,119.38,7.226363480936913,-1821.8999999999999,10.985982000000002,3,21,0,14,4,3
2016,Ouest,oignon,grande_saison_pluies,20.6,1125.88,65.85,15.92,2.73,67.02,35.42,andosolique,5.76,1.49,96.63,39.95,96.89,non_irriguée,améliorée,1748.5,2.61,6.0,0.9871284094391664,2.3597069597069593,233.46999999999997,0.8842556439017464,129.43000000000006,13.5651,7,14,0,1,3,0
2001,Adamaoua,riz,petite_saison_sèche,22.18,1447.07,63.42,17.5,3.39,52.73,29.99,limoneux,6.82,3.61,130.38,41.67,83.55,aspersion,améliorée,1241.4,4.77,1.42,1.542046126552336,3.055542535739395,255.60000000000002,0.8544821728231371,209.7199999999998,14.066556,0,19,2,10,0,0
2001,Nord-Ouest,pomme_de_terre,petite_saison_pluies,12.41,1675.9,74.49,13.64,3.54,75.68,31.49,ferrallitique_rouge,5.78,4.49,154.62,65.63,232.41,goutte-à-goutte,améliorée,1420.5,3.19,8.54,0.6624394841694872,2.320576316974336,452.65999999999997,0.7705289522332875,383.8000000000002,9.244209,6,18,1,6,1,0
2001,Sud,palmier_à_huile,petite_saison_sèche,25.97,1639.33,88.25,21.59,5.32,33.09,51.19,hydromorphe,5.02,2.69,69.67,33.2,194.46,gravitaire,intégrée,536.5,0.32,13.06,0.3564412155939834,2.0371345029239767,297.33000000000004,1.1837861893643353,-302.47000000000025,22.918525,8,15,2,8,2,3
2006,Sud-Ouest,bananier,saison_sèche,24.62,2685.19,88.92,22.41,3.74,39.72,32.52,alluvial,5.42,3.54,144.99,50.2,442.86,gravitaire,conventionnelle,186.1,2.09,13.59,0.3266570540260443,2.8318359375,638.05,0.5081919000517462,1320.09,21.892104,9,2,3,0,2,2
2018,Adamaoua,patate_douce,saison_sèche,25.56,1419.02,60.97,21.91,5.06,66.54,35.27,ferrallitique_lessivé,5.55,2.29,45.82,29.26,122.48,aspersion,améliorée,1047.0,3.27,5.62,0.3710722384191772,1.5142101784534037,197.56,1.3006154842889537,-427.8799999999999,15.583931999999999,0,16,3,5,0,0
2011,Nord,mil,petite_saison_pluies,36.68,794.53,55.91,14.82,5.01,72.94,41.69,sableux,5.99,2.23,34.99,21.37,33.08,goutte-à-goutte,biologique,501.0,5.62,0.42,1.0267018779342725,1.5641484130531962,89.44,2.2986562417507823,-1034.12,20.507788,5,12,1,11,1,1
2010,Littoral,bananier,saison_sèche,26.1,2688.86,81.82,17.23,3.63,32.54,20.55,ferrallitique,5.58,1.94,193.54,69.41,237.59,gravitaire,améliorée,87.5,0.1,18.84,0.8111823630495829,2.7487572787956256,500.53999999999996,0.49257210412437824,1363.91,21.35502,4,2,3,4,2,0
2021,Sud-Ouest,palmier_à_huile,grande_saison_pluies,23.13,2513.25,88.02,18.28,2.56,61.52,54.86,volcanique,5.09,4.98,85.56,40.65,181.18,aspersion,biologique,0.0,2.21,12.98,0.4696454056427709,2.0542617046818727,307.39,0.37164164263696925,1578.85,20.359026,9,15,0,15,0,1
2011,Nord-Ouest,café_arabica,grande_saison_pluies,14.72,2253.92,63.3,27.0,2.77,51.64,31.35,andosolique,6.21,3.65,89.13,19.48,115.18,pluviale,améliorée,2606.5,0.25,0.45,0.767171630228955,4.35205078125,223.79000000000002,0.44837510865130464,1242.8700000000001,9.31776,6,5,0,1,4,0
2020,Nord,oignon,grande_saison_pluies,27.32,1265.32,67.79,20.73,5.58,77.73,32.89,vertisol,7.27,2.7,81.38,47.02,166.22,non_irriguée,traditionnelle,308.0,3.06,1.65,0.4866642746083004,1.6947105372761346,294.62,1.6083612357066146,-771.3800000000001,18.520228000000003,5,14,0,14,3,4
2007,Centre,palmier_à_huile,petite_saison_pluies,23.6,1622.59,75.76,12.67,3.22,40.78,34.05,alluvial,6.09,4.27,82.22,45.68,185.49,non_irriguée,intégrée,739.4,1.08,13.56,0.4408815486085044,1.7613538988860324,313.39,0.7238896519441486,447.28999999999974,17.879360000000002,1,15,1,0,3,3
2005,Littoral,palmier_à_huile,petite_saison_sèche,22.46,2294.95,82.65,14.76,4.31,63.11,30.53,alluvial,6.53,3.46,105.6,27.19,190.54,non_irriguée,traditionnelle,0.0,0.52,15.54,0.5513208729247154,3.7460092231287687,323.33,0.6851847818985605,721.8,18.563190000000002,4,15,2,0,3,4
2012,Sud,cacao,grande_saison_pluies,25.16,1915.06,77.1,18.39,4.23,53.59,51.75,ferrallitique,5.78,3.77,83.54,35.71,114.59,aspersion,traditionnelle,572.0,3.09,0.46,0.722726879487845,2.275674203214383,233.84,0.8057941818105905,371.1099999999999,19.398359999999997,8,3,0,4,0,4
2010,Littoral,macabo,petite_saison_pluies,27.33,2315.18,80.32,17.51,3.39,52.1,34.85,alluvial,5.93,3.77,48.14,24.52,81.25,pluviale,améliorée,48.9,3.89,6.17,0.5852887537993922,1.8863636363636365,153.91,0.5342201383312178,1077.8299999999997,21.951455999999997,4,9,1,0,4,0
2012,Adamaoua,haricot,petite_saison_sèche,18.91,1217.69,67.91,17.81,4.41,94.1,44.21,limoneux,6.81,2.85,5.0,55.37,58.87,non_irriguée,conventionnelle,1481.8,2.67,0.33,0.0835142809420411,0.08869966294128083,119.24,1.3208034857100657,-391.96000000000004,12.841781,0,8,2,10,3,2
2003,Ouest,café_arabica,saison_sèche,19.86,1874.67,65.44,20.46,3.9,36.09,50.52,ferrallitique_rouge,6.21,2.5,64.57,34.52,86.42,non_irriguée,améliorée,1711.1,1.15,0.66,0.7386181651795927,1.8178490990990988,185.51,0.7589288094387605,451.1700000000001,12.996383999999999,7,5,3,6,3,0
2023,Sud-Ouest,thé,petite_saison_sèche,25.54,2922.27,96.93,8.0,5.65,70.86,18.48,ferrallitique,4.76,4.53,140.36,30.57,105.69,gravitaire,intégrée,147.3,3.69,1.05,1.3155872152966541,4.445993031358886,276.62,0.7054599814591194,860.02,24.755922,9,22,2,4,2,3
2002,Centre,cacaotier,petite_saison_sèche,25.36,1710.42,77.01,18.51,3.7,50.57,35.48,ferrallitique,6.54,4.78,122.73,18.39,128.26,pluviale,améliorée,604.3,0.46,0.47,0.9494816648615195,6.329551315110882,269.38,0.7891107968821213,359.9200000000001,19.529736,1,4,2,4,4,0
2003,Adamaoua,pomme_de_terre,saison_sèche,27.29,1753.35,79.33,15.3,6.19,89.34,54.27,ferrallitique_lessivé,5.62,3.03,133.63,113.38,181.39,aspersion,améliorée,1159.8,3.46,3.62,0.7326607818411097,1.1682986536107711,428.4,1.2878559010459718,-506.00000000000045,21.649157,0,18,3,5,0,0
2017,Extrême-Nord,arachide,petite_saison_sèche,31.27,491.89,44.52,17.0,5.05,89.3,35.7,sableux,5.7,4.51,11.02,40.6,95.57,pluviale,biologique,308.6,1.26,1.72,0.11411411411411412,0.26490384615384616,147.19,3.7396782243502606,-1351.3600000000001,13.921404,3,1,2,11,4,1
2024,Ouest,tomate,grande_saison_pluies,14.23,1815.64,89.63,9.32,4.25,32.83,21.45,andosolique,6.16,4.02,140.04,49.45,167.08,pluviale,améliorée,1606.9,5.5,3.72,0.8331746787244169,2.7758176412289393,356.57000000000005,0.8539116170512594,264.3900000000001,12.754349,7,23,0,1,4,0
2002,Sud-Ouest,ananas,saison_sèche,22.47,2669.27,93.16,19.88,2.21,46.21,31.04,ferrallitique,5.72,1.6,99.34,29.91,232.49,non_irriguée,traditionnelle,231.6,3.86,11.81,0.42545719302753865,3.213846651569072,361.74,0.3020855568912507,1862.62,20.933051999999996,9,0,3,4,3,4
2011,Adamaoua,soja,grande_saison_pluies,23.01,1442.0,62.07,20.55,4.08,40.79,53.23,brun_eutrophe,6.17,1.58,29.52,30.43,89.13,goutte-à-goutte,conventionnelle,912.6,2.78,0.95,0.3275269055808277,0.9392300349984092,149.07999999999998,1.032016632016632,-47.200000000000045,14.282307000000001,0,20,0,2,1,2
2012,Sud-Ouest,bananier,saison_sèche,27.55,3346.48,89.17,15.66,5.47,54.99,60.95,ferrallitique,6.28,2.65,128.82,87.47,243.58,goutte-à-goutte,conventionnelle,67.0,4.65,15.53,0.5266988306484586,1.4560868090878263,459.87,0.5964337352276936,1349.93,24.566335,9,2,3,4,1,2
2001,Nord,arachide,petite_saison_pluies,30.56,744.95,56.32,20.87,6.26,79.5,33.58,vertisol,5.94,2.26,17.28,36.06,56.91,gravitaire,traditionnelle,313.2,0.43,0.79,0.2983940597478847,0.4662709120345386,110.25,3.063073932569207,-1539.95,17.211392,5,1,1,14,2,4
2016,Ouest,haricot,grande_saison_pluies,17.97,1576.55,79.36,25.06,5.78,73.89,47.06,limoneux,6.97,5.4,27.07,28.79,59.42,gravitaire,intégrée,1612.4,3.06,0.39,0.4480304534922211,0.9086941926821082,115.28,1.3373268676111694,-533.1500000000003,14.260991999999998,7,8,0,10,2,3
2014,Nord,coton,saison_sèche,33.27,1102.08,51.64,19.22,3.81,73.59,52.98,sableux,5.27,1.64,73.47,56.45,39.99,aspersion,conventionnelle,236.2,2.99,0.53,1.7923883874115636,1.2788511749347258,169.91000000000003,1.260697320230627,-288.57000000000016,17.180628000000002,5,7,3,11,0,2
2017,Ouest,maïs,saison_sèche,19.55,2031.68,65.1,18.93,4.94,96.26,61.59,ferrallitique_rouge,5.75,3.41,67.97,30.05,35.55,pluviale,conventionnelle,1500.4,0.6,1.15,1.8596443228454174,2.189049919484702,133.57,0.8870555129189052,228.57999999999993,12.727049999999998,7,11,3,6,4,2
2023,Extrême-Nord,sorgho,grande_saison_pluies,40.73,611.93,59.84,18.9,4.48,59.34,24.95,vertisol,6.33,4.55,38.41,31.41,57.67,aspersion,conventionnelle,142.7,0.1,1.88,0.6546787114368501,1.1851280468991052,127.49,2.6678413521935624,-1023.2700000000001,24.372832,3,21,0,14,0,2
2014,Est,maïs,petite_saison_sèche,24.96,1472.82,72.66,13.2,4.44,52.84,54.85,alluvial,6.35,5.2,99.7,56.77,114.22,pluviale,conventionnelle,709.5,0.1,1.32,0.865301162992536,1.7258092435520165,270.69,1.0995915376368892,-147.7800000000002,18.135936,2,11,2,0,4,2
2008,Sud-Ouest,cacaotier,petite_saison_sèche,25.92,3097.61,82.96,14.25,4.07,82.0,41.25,alluvial,6.36,2.62,100.06,53.82,60.51,gravitaire,conventionnelle,144.0,2.43,0.33,1.6267273614046498,1.8252462604888726,214.39,0.4794246452441579,1612.06,21.503231999999997,9,4,2,0,2,2
2024,Nord-Ouest,haricot,petite_saison_sèche,13.46,1673.96,77.71,15.66,3.67,60.46,54.15,limon-argileux,5.75,4.64,18.32,31.99,35.68,gravitaire,intégrée,1554.4,3.46,0.74,0.4994547437295529,0.5553197938769325,85.99000000000001,0.7997504418015953,334.4100000000001,10.459766,6,8,2,9,2,3
2018,Ouest,café_arabica,petite_saison_pluies,20.21,2095.27,78.66,8.0,3.91,65.16,35.09,ferrallitique_rouge,6.16,3.28,97.17,25.86,96.17,gravitaire,biologique,1780.7,1.74,1.05,1.0,3.6176470588235294,219.2,0.6808044765225854,668.1199999999999,15.897186,7,5,1,6,2,1
2008,Sud-Ouest,bananier,petite_saison_sèche,28.1,2784.75,86.78,25.56,3.62,53.15,36.33,alluvial,5.47,1.57,216.17,97.07,377.1,aspersion,traditionnelle,240.8,3.15,15.84,0.571727056334303,2.204241868053431,690.34,0.47430673965718384,1463.45,24.385180000000002,9,2,2,0,0,4
2024,Adamaoua,haricot,petite_saison_sèche,22.49,1227.96,65.68,20.01,5.83,79.58,47.25,brun_eutrophe,6.01,1.84,20.96,46.19,44.64,aspersion,intégrée,1163.2,4.71,0.66,0.45924627519719546,0.4441618987073533,111.79,1.7315046868897277,-899.9899999999998,14.771431999999999,0,8,2,2,0,3
2014,Extrême-Nord,coton,petite_saison_pluies,30.5,760.92,39.03,14.43,6.07,46.11,42.52,sableux,6.13,3.3,68.57,47.22,90.29,aspersion,biologique,193.4,2.69,0.7,0.7511227954869097,1.4220240564081292,206.07999999999998,2.907851217975641,-1454.63,11.90415,3,7,1,11,0,1
2018,Nord-Ouest,maïs,grande_saison_pluies,12.68,1339.86,52.81,26.71,4.97,53.54,21.37,limon-argileux,4.95,2.84,109.15,58.93,72.37,aspersion,traditionnelle,1905.8,2.84,0.19,1.487665258279951,1.8212915067578843,240.45000000000002,1.3529003773697479,-474.19000000000005,6.696308,6,11,0,9,0,4
2019,Est,bananier,petite_saison_sèche,24.92,1283.4,86.85,16.83,5.04,68.11,31.54,alluvial,5.7,2.32,148.42,60.59,188.75,gravitaire,traditionnelle,494.7,3.49,28.58,0.7821870882740447,2.4098067868160413,397.76,1.4322640921831205,-556.1999999999998,21.64302,2,2,2,0,2,4
2006,Est,cacaotier,petite_saison_sèche,23.83,1407.98,82.92,12.8,4.49,68.31,34.35,ferrallitique,5.92,2.89,71.58,40.89,131.7,aspersion,biologique,801.7,1.16,0.44,0.5394122079879428,1.7087610408211984,244.17,1.1631463895867933,-230.87000000000012,19.759835999999996,2,4,2,4,0,1
2003,Sud-Ouest,bananier,petite_saison_sèche,22.43,2532.66,87.88,14.72,3.58,74.06,38.36,volcanique,5.57,2.34,195.71,62.0,299.7,gravitaire,conventionnelle,199.5,3.69,10.54,0.6508480212836715,3.1065079365079367,557.4100000000001,0.5157361287623439,1225.9599999999998,19.711484,9,2,2,15,2,2
2012,Ouest,oignon,petite_saison_pluies,27.35,1621.04,71.23,15.22,5.01,54.8,40.74,andosolique,6.32,1.18,90.04,45.72,119.0,non_irriguée,biologique,1331.1,0.1,2.31,0.7503333333333334,1.9272260273972603,254.76,1.1273766368276983,-207.6099999999999,19.481405000000002,7,14,1,1,3,1
2016,Littoral,palmier_à_huile,saison_sèche,26.26,2692.16,76.76,16.95,3.84,63.73,53.12,alluvial,5.11,0.41,75.52,43.17,167.24,goutte-à-goutte,conventionnelle,0.0,1.38,12.7,0.44888254873989536,1.7097577541317635,285.93,0.5204295325936817,1290.56,20.157176000000003,4,15,3,0,1,2
2018,Centre,tomate,saison_sèche,23.2,1606.39,94.83,14.64,5.62,75.57,21.36,hydromorphe,6.26,3.85,115.88,72.04,214.02,non_irriguée,biologique,619.8,1.09,4.36,0.538926611478002,1.5865279299014237,401.94000000000005,1.2761681981348647,-444.9100000000001,22.00056,1,23,3,8,3,1
2015,Est,palmier_à_huile,grande_saison_pluies,25.95,1806.65,68.33,22.4,7.13,73.84,49.46,hydromorphe,5.62,3.58,116.97,38.45,149.07,aspersion,intégrée,917.1,0.93,17.83,0.7794362630772307,2.9650190114068438,304.49,1.439686886288828,-795.7999999999997,17.731634999999997,2,15,0,8,0,3
2008,Adamaoua,haricot,grande_saison_pluies,21.92,1330.44,50.09,17.86,5.3,65.71,16.49,ferrallitique_lessivé,5.49,1.51,9.27,43.78,73.43,non_irriguée,biologique,1261.8,5.21,0.72,0.12454655380894798,0.20701205895489055,126.48,1.4529381722045305,-604.06,10.979728000000001,0,8,0,5,3,1
2015,Centre,ananas,petite_saison_pluies,23.15,1729.78,83.56,14.31,4.9,88.35,38.06,alluvial,5.34,0.93,96.75,26.8,208.34,gravitaire,conventionnelle,544.3,3.56,15.28,0.4621668099742046,3.4802158273381294,331.89,1.0333491258276617,-58.720000000000255,19.34414,1,0,1,0,2,2
2000,Nord-Ouest,maïs,petite_saison_pluies,12.4,1590.81,72.94,21.16,3.32,43.38,29.72,ferrallitique_rouge,6.38,3.6,84.25,43.88,74.95,pluviale,intégrée,2593.2,3.6,0.11,1.109282422646478,1.8772281639928698,203.07999999999998,0.7612717598205816,379.01,9.04456,6,11,1,6,4,3
2010,Nord,tomate,saison_sèche,26.16,692.75,44.03,26.71,3.35,56.3,32.13,vertisol,5.85,2.21,142.0,79.85,210.82,pluviale,conventionnelle,318.0,5.06,9.74,0.6703805117552639,1.7563388991960422,432.66999999999996,1.7625225225225225,-530.0,11.518248000000002,5,23,3,14,4,2
2019,Nord-Ouest,maïs,petite_saison_pluies,21.98,1641.64,63.4,19.18,5.38,82.94,40.73,andosolique,6.51,4.02,132.39,45.7,67.66,non_irriguée,améliorée,2249.6,6.09,1.2,1.9281969123215845,2.8349036402569587,245.74999999999997,1.1954536599620122,-322.05999999999995,13.935319999999999,6,11,1,1,3,0
2007,Est,riz,petite_saison_sèche,27.49,1577.97,80.05,13.91,5.09,45.66,26.03,alluvial,5.38,2.15,95.05,61.24,89.58,goutte-à-goutte,biologique,632.5,0.1,2.56,1.0493486420843454,1.5271529562982005,245.87,1.176621468425619,-279.8799999999999,22.005744999999997,2,19,2,0,1,1
2013,Nord,sorgho,petite_saison_pluies,35.45,910.5,40.22,22.06,5.41,50.18,36.05,sableux,6.01,3.55,67.85,42.07,50.81,goutte-à-goutte,conventionnelle,412.6,1.64,1.09,1.3095927427137617,1.5753424657534245,160.73,2.1663741086121777,-1064.15,14.25799,5,21,1,11,1,2
2015,Est,bananier,grande_saison_pluies,26.83,1457.81,79.39,20.5,4.59,34.3,23.45,ferrallitique,6.05,3.77,198.45,30.12,301.6,gravitaire,intégrée,685.8,0.87,12.35,0.6558162590879048,6.376928020565552,530.1700000000001,1.1484360540440497,-217.53999999999996,21.300337,2,2,0,4,2,3
2008,Ouest,oignon,petite_saison_sèche,25.56,2075.03,65.99,18.85,4.0,63.67,42.71,andosolique,6.6,2.05,66.86,33.24,98.44,aspersion,traditionnelle,1592.0,0.1,3.0,0.6723652453740949,1.9526869158878504,198.54,0.7032653670708033,615.0300000000002,16.867044,7,14,2,1,0,4
2009,Nord,tomate,petite_saison_pluies,33.23,891.99,60.02,17.2,4.36,86.47,46.4,brun_subaride,6.69,5.04,104.85,66.37,145.61,pluviale,intégrée,363.2,3.15,5.68,0.7151626764886433,1.5563307109989608,316.83000000000004,1.7821028230999227,-699.4100000000001,19.944646,5,23,1,3,4,3
2023,Littoral,cacaotier,petite_saison_sèche,30.2,2605.3,83.25,14.89,5.59,47.0,12.22,alluvial,5.87,2.77,21.36,20.19,141.97,goutte-à-goutte,améliorée,80.3,4.16,0.35,0.149401972441771,1.0080226521944313,183.51999999999998,0.7828530867513332,564.9500000000003,25.1415,4,4,2,0,1,0
2003,Ouest,oignon,grande_saison_pluies,19.84,1680.77,79.37,19.31,3.26,22.28,39.44,limoneux,7.2,3.23,92.4,56.08,113.6,aspersion,biologique,1848.0,1.17,1.45,0.8062827225130891,1.6187806587245972,262.08000000000004,0.7075283778400138,490.8700000000001,15.747008000000001,7,14,0,10,0,1
2024,Extrême-Nord,mil,saison_sèche,30.08,456.64,25.85,16.18,6.33,40.48,39.4,vertisol,5.68,3.7,26.23,19.13,46.35,non_irriguée,améliorée,374.6,2.03,1.01,0.5539598732840549,1.3030303030303032,91.71000000000001,5.048619001835504,-1853.81,7.7756799999999995,3,12,3,14,3,0
2005,Extrême-Nord,oignon,petite_saison_pluies,37.38,537.07,32.42,16.19,6.03,23.23,57.64,vertisol,6.4,2.26,110.73,57.2,99.46,gravitaire,conventionnelle,227.2,0.1,2.94,1.102229743181366,1.9025773195876288,267.39,4.090452915048228,-1663.88,12.118596000000002,3,14,1,14,2,2
2014,Sud-Ouest,thé,petite_saison_sèche,25.37,3059.45,97.25,14.12,5.48,73.16,46.06,ferrallitique,5.33,1.98,122.58,46.19,99.93,gravitaire,biologique,264.6,4.66,1.09,1.2145051025463192,2.5975842339478703,268.7,0.6535640183633127,1059.2499999999998,24.672325,9,22,2,4,2,1
2021,Centre,palmier_à_huile,petite_saison_pluies,21.37,1810.36,82.43,20.34,3.06,47.77,51.65,hydromorphe,5.83,2.09,67.69,60.21,154.44,non_irriguée,améliorée,622.2,0.1,22.93,0.43547349459598556,1.1058650547296194,282.34000000000003,0.6166085151488385,693.4599999999998,17.615291000000003,1,15,1,8,3,0
2016,Sud,cacao,grande_saison_pluies,23.73,2252.97,85.7,12.66,5.27,38.41,30.67,sableux_forestier,5.9,3.21,103.44,35.39,165.2,gravitaire,conventionnelle,765.6,0.1,0.66,0.6223826714801445,2.8425391591096454,304.03,0.8534053248268612,329.41999999999985,20.33661,8,3,0,13,2,2
